GTID,PID,TID,JOBS,IGNORED_JOBS,EVENTS,IGNORED_EVENTS,TNAME,PNAME,READY_CYCLE_TRANS,RUNNING_CYCLE_TRANS
1319035_4,1319035,4,0,0,0,2,SignalHandler,opt/apps/bin/lockingasilservice_server,0,0
1319036_1,1319036,1,83,0,0,318,None_1,opt/apps/bin/lockingservice_server,0,0
1319036_2,1319036,2,0,0,0,2,IpcPulseRouter,opt/apps/bin/lockingservice_server,0,0
1319036_3,1319036,3,165,0,0,738,SignalComm,opt/apps/bin/lockingservice_server,0,0
1319036_4,1319036,4,0,0,0,2,IpcStubTransport(lockingmonitor.2.6.locking_monitor_default),opt/apps/bin/lockingservice_server,0,0
1319036_5,1319036,5,0,0,0,2,IpcStubTransport(lockingcontrol.0.4.locking_control_default),opt/apps/bin/lockingservice_server,0,0
1319036_6,1319036,6,0,0,0,2,SignalHandler,opt/apps/bin/lockingservice_server,0,0
1319036_7,1319036,7,10,0,0,38,SignalComm,opt/apps/bin/lockingservice_server,0,0
1319037_1,1319037,1,1004,0,0,3008,None_1,opt/apps/bin/vehiclemotionstate_server,0,1
1319037_2,1319037,2,0,0,0,2,SignalHandler,opt/apps/bin/vehiclemotionstate_server,0,0
1319037_3,1319037,3,0,0,0,2,IpcStubTransport(vehiclemotionstate.3.9.vehiclemotionstate_default),opt/apps/bin/vehiclemotionstate_server,0,0
1319037_4,1319037,4,0,0,0,2,IpcPulseRouter,opt/apps/bin/vehiclemotionstate_server,0,0
1319038_1,1319038,1,0,0,0,1,None_1,opt/apps/bin/aswm_lin_scheduler,0,0
1319038_2,1319038,2,0,0,0,2,SignalHandler,opt/apps/bin/aswm_lin_scheduler,0,0
1319038_3,1319038,3,0,0,0,2,IpcPulseRouter,opt/apps/bin/aswm_lin_scheduler,0,0
1319039_1,1319039,1,2,0,0,9,None_1,opt/apps/bin/aswm_server,0,0
1319039_2,1319039,2,0,0,0,2,IpcStubTransport(adjustablesteeringwheel.0.14.default),opt/apps/bin/aswm_server,0,0
1319039_3,1319039,3,0,0,0,2,IpcPulseRouter,opt/apps/bin/aswm_server,0,0
1319039_4,1319039,4,10,0,0,34,SignalComm,opt/apps/bin/aswm_server,0,0
1319039_5,1319039,5,0,0,0,2,SignalHandler,opt/apps/bin/aswm_server,0,0
1319040_1,1319040,1,0,0,0,1,None_1,opt/apps/bin/carconfig-adapter,0,0
1319040_2,1319040,2,0,0,0,2,IpcPulseRouter,opt/apps/bin/carconfig-adapter,0,0
1319040_3,1319040,3,0,0,0,2,SignalHandler,opt/apps/bin/carconfig-adapter,0,0
1319041_1,1319041,1,0,0,0,1,None_1,opt/apps/bin/ergonomicscoordinator,0,0
1319041_2,1319041,2,0,0,0,2,IpcPulseRouter,opt/apps/bin/ergonomicscoordinator,0,0
1319041_3,1319041,3,0,0,0,2,IpcStubTransport(ergonomicscoordinator.0.1.ergonomicscoordinator_default),opt/apps/bin/ergonomicscoordinator,0,0
1319041_4,1319041,4,0,0,0,2,SignalHandler,opt/apps/bin/ergonomicscoordinator,0,0
1319042_1,1319042,1,100,0,0,390,None_1,opt/apps/bin/low-voltage-energy-control,0,0
1319042_2,1319042,2,0,0,0,2,IpcStubTransport(lowvoltagechargingmonitor.1.1.low_voltage_charging_monitor_default),opt/apps/bin/low-voltage-energy-control,0,0
1319042_3,1319042,3,0,0,0,2,IpcStubTransport(lowvoltagesystemmonitor.0.1.low_voltage_system_monitor_default),opt/apps/bin/low-voltage-energy-control,0,0
1319042_4,1319042,4,0,0,0,2,IpcPulseRouter,opt/apps/bin/low-voltage-energy-control,0,0
1319042_5,1319042,5,0,0,0,2,SignalHandler,opt/apps/bin/low-voltage-energy-control,0,0
1319043_1,1319043,1,2,0,0,7,None_1,opt/apps/bin/rearvisiondefroster_server,0,0
1319043_2,1319043,2,0,0,0,2,IpcPulseRouter,opt/apps/bin/rearvisiondefroster_server,0,0
1319043_3,1319043,3,0,0,0,2,IpcStubTransport(rearvisiondefroster.0.9.rearvisiondefroster_default),opt/apps/bin/rearvisiondefroster_server,0,0
1319043_4,1319043,4,0,0,0,2,SignalHandler,opt/apps/bin/rearvisiondefroster_server,0,0
1319044_1,1319044,1,203,0,0,772,None_1,opt/apps/bin/seatmanager_server,0,0
1319044_2,1319044,2,0,0,0,2,IpcStubTransport(seatmanager.0.1.seatmanager_default),opt/apps/bin/seatmanager_server,0,0
1319044_3,1319044,3,0,0,0,2,IpcPulseRouter,opt/apps/bin/seatmanager_server,0,0
1319044_4,1319044,4,10,0,0,34,SignalComm,opt/apps/bin/seatmanager_server,0,0
1319044_5,1319044,5,10,0,0,34,SignalComm,opt/apps/bin/seatmanager_server,0,0
1319044_6,1319044,6,10,0,0,37,SignalComm,opt/apps/bin/seatmanager_server,0,0
1319044_7,1319044,7,0,0,0,2,SignalHandler,opt/apps/bin/seatmanager_server,0,0
1319045_1,1319045,1,7,0,0,26,None_1,opt/apps/bin/sidemirrormaneuveringcontrol_server,0,0
1319045_2,1319045,2,0,0,0,2,IpcStubTransport(sidemirrormaneuveringcontrol.1.5.sidemirrormaneuveringcontrol_default),opt/apps/bin/sidemirrormaneuveringcontrol_server,0,0
1319045_3,1319045,3,0,0,0,2,IpcPulseRouter,opt/apps/bin/sidemirrormaneuveringcontrol_server,0,0
1319045_4,1319045,4,10,0,0,36,SignalComm,opt/apps/bin/sidemirrormaneuveringcontrol_server,0,0
1319045_5,1319045,5,0,0,0,2,SignalHandler,opt/apps/bin/sidemirrormaneuveringcontrol_server,0,0
1319046_1,1319046,1,0,0,0,1,None_1,opt/apps/bin/tricorder-data-collector,0,0
1319046_2,1319046,2,0,0,0,2,SignalHandler,opt/apps/bin/tricorder-data-collector,0,0
1319046_3,1319046,3,0,0,0,1,None_3,opt/apps/bin/tricorder-data-collector,0,0
1319047_1,1319047,1,341,0,0,1070,None_1,opt/apps/bin/zen_qm_resource_manager,0,9
1319047_2,1319047,2,328,0,0,1740,profiling,opt/apps/bin/zen_qm_resource_manager,0,33
1319047_3,1319047,3,0,0,0,2,SignalHandler,opt/apps/bin/zen_qm_resource_manager,0,0
1319047_4,1319047,4,0,0,0,2,IpcStubTransport(zenresourcemanagerinterface.3.0.zen_qm_resource_manager),opt/apps/bin/zen_qm_resource_manager,0,0
1319047_5,1319047,5,0,0,0,2,IpcStubTransport(resource_manager_service.0.1.zen_qm_resource_manager),opt/apps/bin/zen_qm_resource_manager,0,0
1319048_1,1319048,1,20,0,0,81,None_1,opt/apps/bin/conversion_control,0,0
1319048_2,1319048,2,0,0,0,2,IpcStubTransport(uds_did_communication.2.0.did_manager_conversion_control),opt/apps/bin/conversion_control,0,0
1319048_3,1319048,3,0,0,0,2,IpcPulseRouter,opt/apps/bin/conversion_control,0,0
1319048_4,1319048,4,0,0,0,2,IpcStubTransport(hlcmcontrol.2.0.conversion_control_default),opt/apps/bin/conversion_control,0,0
1319048_5,1319048,5,0,0,0,2,SignalHandler,opt/apps/bin/conversion_control,0,0
1319049_1,1319049,1,245,0,0,856,None_1,opt/apps/bin/driver-input-controller,0,0
1319049_2,1319049,2,0,0,0,2,IpcPulseRouter,opt/apps/bin/driver-input-controller,0,0
1319049_3,1319049,3,111,0,0,413,SignalComm,opt/apps/bin/driver-input-controller,0,0
1319049_4,1319049,4,0,0,0,2,IpcStubTransport(adjustmentsinteraction.1.0.adjustmentsinteraction_default),opt/apps/bin/driver-input-controller,0,0
1319049_5,1319049,5,0,0,0,2,IpcStubTransport(contextualbuttoncontroller.1.0.contextualbuttoncontroller_default),opt/apps/bin/driver-input-controller,0,0
1319049_6,1319049,6,67,0,0,245,SignalComm,opt/apps/bin/driver-input-controller,0,0
1319049_7,1319049,7,67,0,0,233,SignalComm,opt/apps/bin/driver-input-controller,0,0
1319049_8,1319049,8,0,0,0,2,SignalHandler,opt/apps/bin/driver-input-controller,0,0
1319050_1,1319050,1,2,0,0,7,None_1,opt/apps/bin/indicationmanager,0,0
1319050_2,1319050,2,2,0,0,8,IpcStubTransport(indicationmanager.6.1.indicationmanager_default),opt/apps/bin/indicationmanager,0,0
1319050_3,1319050,3,0,0,0,2,SignalHandler,opt/apps/bin/indicationmanager,0,0
1319051_1,1319051,1,130,0,0,461,None_1,opt/apps/bin/low_voltage_energy_coordinator,0,0
1319051_2,1319051,2,0,0,0,2,IpcStubTransport(highvoltagedcdcconverterstatus.0.1.high_voltage_dcdc_converter_status_default),opt/apps/bin/low_voltage_energy_coordinator,0,0
1319051_3,1319051,3,0,0,0,2,IpcPulseRouter,opt/apps/bin/low_voltage_energy_coordinator,0,0
1319051_4,1319051,4,0,0,0,2,IpcStubTransport(uds_did_communication.2.0.did_manager_low_voltage_energy_coordinator),opt/apps/bin/low_voltage_energy_coordinator,0,0
1319051_5,1319051,5,10,0,0,38,SignalComm,opt/apps/bin/low_voltage_energy_coordinator,0,0
1319051_6,1319051,6,0,0,0,2,IpcStubTransport(uds_rid_communication.2.0.rid_low_voltage_energy_coordinator),opt/apps/bin/low_voltage_energy_coordinator,0,0
1319051_7,1319051,7,11,0,0,45,SignalComm,opt/apps/bin/low_voltage_energy_coordinator,0,0
1319051_8,1319051,8,10,0,0,34,SignalComm,opt/apps/bin/low_voltage_energy_coordinator,0,0
1319051_9,1319051,9,0,0,0,2,SignalHandler,opt/apps/bin/low_voltage_energy_coordinator,0,0
1319051_10,1319051,10,0,0,0,2,xcp_recv_thread,opt/apps/bin/low_voltage_energy_coordinator,0,0
1319052_1,1319052,1,1,0,0,8,None_1,opt/apps/bin/notificationmanager,0,0
1319052_2,1319052,2,2,0,0,8,IpcStubTransport(notificationmanager.4.0.notification_manager_default),opt/apps/bin/notificationmanager,0,0
1319052_3,1319052,3,0,0,0,2,SignalHandler,opt/apps/bin/notificationmanager,0,0
1319053_1,1319053,1,7,0,0,24,None_1,opt/apps/bin/odometer,0,0
1319053_2,1319053,2,0,0,0,2,IpcStubTransport(odometer.2.2.odometer_default),opt/apps/bin/odometer,0,0
1319053_3,1319053,3,0,0,0,2,IpcPulseRouter,opt/apps/bin/odometer,0,0
1319053_4,1319053,4,0,0,0,2,SignalHandler,opt/apps/bin/odometer,0,0
1319053_5,1319053,5,0,0,0,2,IpcStubTransport(uds_did_communication.2.0.uds_did_rid_instance_odometer),opt/apps/bin/odometer,0,0
1319053_6,1319053,6,0,0,0,2,IpcStubTransport(uds_rid_communication.2.0.uds_did_rid_instance_odometer),opt/apps/bin/odometer,0,0
1319054_1,1319054,1,2,0,0,15,None_1,opt/apps/bin/rear-climate-view-controller,0,0
1319054_2,1319054,2,0,0,0,2,IpcPulseRouter,opt/apps/bin/rear-climate-view-controller,0,0
1319054_3,1319054,3,10,0,0,34,SignalComm,opt/apps/bin/rear-climate-view-controller,0,0
1319054_4,1319054,4,0,0,0,2,SignalHandler,opt/apps/bin/rear-climate-view-controller,0,0
1319055_1,1319055,1,2,0,0,17,None_1,opt/apps/bin/surface_temperature_manager_server,0,0
1319055_2,1319055,2,0,0,0,2,IpcStubTransport(surfacetemperaturemanager.0.11.surfacetemperaturemanager_default),opt/apps/bin/surface_temperature_manager_server,0,0
1319055_3,1319055,3,0,0,0,2,IpcPulseRouter,opt/apps/bin/surface_temperature_manager_server,0,0
1319055_4,1319055,4,10,0,0,34,SignalComm,opt/apps/bin/surface_temperature_manager_server,0,0
1319055_5,1319055,5,10,0,0,36,SignalComm,opt/apps/bin/surface_temperature_manager_server,0,0
1319055_6,1319055,6,10,0,0,34,SignalComm,opt/apps/bin/surface_temperature_manager_server,0,0
1319055_7,1319055,7,0,0,0,2,SignalHandler,opt/apps/bin/surface_temperature_manager_server,0,0
1319056_1,1319056,1,20,0,0,79,None_1,opt/apps/bin/vehiclesettingsinputadapter,0,0
1319056_2,1319056,2,0,0,0,2,IpcPulseRouter,opt/apps/bin/vehiclesettingsinputadapter,0,0
1319056_3,1319056,3,0,0,0,2,SignalHandler,opt/apps/bin/vehiclesettingsinputadapter,0,0
1319056_4,1319056,4,0,0,0,1,None_4,opt/apps/bin/vehiclesettingsinputadapter,0,0
1319057_1,1319057,1,1342,0,0,4346,None_1,opt/apps/bin/vcc_human_vision_camera_adapter,0,22
1319057_2,1319057,2,0,0,0,1,None_2,opt/apps/bin/vcc_human_vision_camera_adapter,0,0
1319057_3,1319057,3,265,0,0,1335,profiling,opt/apps/bin/vcc_human_vision_camera_adapter,0,13
1319057_4,1319057,4,0,0,0,2,SignalHandler,opt/apps/bin/vcc_human_vision_camera_adapter,0,0
1319057_5,1319057,5,180,0,0,579,None_5,opt/apps/bin/vcc_human_vision_camera_adapter,0,2
1319057_6,1319057,6,182,0,0,602,None_6,opt/apps/bin/vcc_human_vision_camera_adapter,0,1
1319057_7,1319057,7,182,0,0,571,None_7,opt/apps/bin/vcc_human_vision_camera_adapter,0,2
1319057_8,1319057,8,182,0,0,585,None_8,opt/apps/bin/vcc_human_vision_camera_adapter,0,0
1319058_1,1319058,1,366,0,0,1404,None_1,opt/apps/bin/zen_qm_adaptive_high_beam,0,10
1319058_2,1319058,2,0,0,0,1,None_2,opt/apps/bin/zen_qm_adaptive_high_beam,0,0
1319058_3,1319058,3,260,0,0,1206,profiling,opt/apps/bin/zen_qm_adaptive_high_beam,0,13
1319058_4,1319058,4,0,0,0,2,SignalHandler,opt/apps/bin/zen_qm_adaptive_high_beam,0,0
1319058_5,1319058,5,0,0,0,2,IpcPulseRouter,opt/apps/bin/zen_qm_adaptive_high_beam,0,0
1319058_6,1319058,6,0,0,0,2,IpcStubTransport(zenadaptivehighbeamcontrol.1.0.zenadaptivehighbeamcontrol_default),opt/apps/bin/zen_qm_adaptive_high_beam,0,0
1319058_7,1319058,7,244,0,0,814,None_7,opt/apps/bin/zen_qm_adaptive_high_beam,0,1
1319059_1,1319059,1,1303,0,0,4192,None_1,opt/apps/bin/zen_qm_camera_flcw,0,18
1319059_2,1319059,2,0,0,0,1,None_2,opt/apps/bin/zen_qm_camera_flcw,0,0
1319059_3,1319059,3,256,0,0,1284,profiling,opt/apps/bin/zen_qm_camera_flcw,0,7
1319059_4,1319059,4,0,0,0,2,SignalHandler,opt/apps/bin/zen_qm_camera_flcw,0,0
1319059_5,1319059,5,1000,0,0,3165,IpcPulseRouter,opt/apps/bin/zen_qm_camera_flcw,0,5
1319059_6,1319059,6,0,0,0,2,IpcStubTransport(camera_status_flcw_service.0.1.zen_qm_camera_flcw),opt/apps/bin/zen_qm_camera_flcw,0,0
1319059_7,1319059,7,0,0,0,2,DEVBLK_WORKER_0,opt/apps/bin/zen_qm_camera_flcw,0,0
1319059_8,1319059,8,0,0,0,2,SIPL_CDI_1,opt/apps/bin/zen_qm_camera_flcw,0,0
1319059_9,1319059,9,1572,0,0,5838,SIPL_ICP_ISP_1,opt/apps/bin/zen_qm_camera_flcw,0,29
1319059_10,1319059,10,241,0,0,774,None_10,opt/apps/bin/zen_qm_camera_flcw,0,0
1319059_11,1319059,11,244,0,0,789,None_11,opt/apps/bin/zen_qm_camera_flcw,0,0
1319059_12,1319059,12,244,0,0,757,None_12,opt/apps/bin/zen_qm_camera_flcw,0,0
1319059_13,1319059,13,0,0,0,2,IpcStubTransport(camera_info_flcw_service.0.1.zen_qm_camera_flcw),opt/apps/bin/zen_qm_camera_flcw,0,0
1319059_14,1319059,14,425,0,0,1417,capture_cam_FLC,opt/apps/bin/zen_qm_camera_flcw,0,2
1319059_15,1319059,15,426,0,0,1359,isp0_cam_FLCW,opt/apps/bin/zen_qm_camera_flcw,0,5
1319059_16,1319059,16,734,0,0,2332,notify_cam_FLCW,opt/apps/bin/zen_qm_camera_flcw,0,4
1319059_17,1319059,17,0,0,0,2,relinker_cam_FL,opt/apps/bin/zen_qm_camera_flcw,0,0
1319059_18,1319059,18,10,0,0,34,dev_blk_notif,opt/apps/bin/zen_qm_camera_flcw,0,0
1319060_1,1319060,1,313,0,0,1016,None_1,opt/apps/bin/zen_qm_camera_srcx,0,0
1319060_2,1319060,2,0,0,0,1,None_2,opt/apps/bin/zen_qm_camera_srcx,0,0
1319060_3,1319060,3,262,0,0,1158,profiling,opt/apps/bin/zen_qm_camera_srcx,0,2
1319060_4,1319060,4,0,0,0,2,SignalHandler,opt/apps/bin/zen_qm_camera_srcx,0,0
1319060_5,1319060,5,0,0,0,2,IpcPulseRouter,opt/apps/bin/zen_qm_camera_srcx,0,0
1319060_6,1319060,6,0,0,0,2,IpcStubTransport(camera_status_srcx_service.0.1.zen_qm_camera_srcx),opt/apps/bin/zen_qm_camera_srcx,0,0
1319060_7,1319060,7,0,0,0,2,DEVBLK_WORKER_0,opt/apps/bin/zen_qm_camera_srcx,0,0
1319060_8,1319060,8,0,0,0,2,SIPL_CDI_2,opt/apps/bin/zen_qm_camera_srcx,0,0
1319060_9,1319060,9,1772,0,0,6297,SIPL_ICP_ISP_2,opt/apps/bin/zen_qm_camera_srcx,0,19
1319060_10,1319060,10,0,0,0,2,SIPL_CDI_3,opt/apps/bin/zen_qm_camera_srcx,0,0
1319060_11,1319060,11,1780,0,0,6330,SIPL_ICP_ISP_3,opt/apps/bin/zen_qm_camera_srcx,0,24
1319060_12,1319060,12,0,0,0,2,SIPL_CDI_4,opt/apps/bin/zen_qm_camera_srcx,0,0
1319060_13,1319060,13,1780,0,0,6377,SIPL_ICP_ISP_4,opt/apps/bin/zen_qm_camera_srcx,0,25
1319060_14,1319060,14,0,0,0,2,SIPL_CDI_5,opt/apps/bin/zen_qm_camera_srcx,0,0
1319060_15,1319060,15,1758,0,0,6318,SIPL_ICP_ISP_5,opt/apps/bin/zen_qm_camera_srcx,0,16
1319060_16,1319060,16,180,0,0,569,None_16,opt/apps/bin/zen_qm_camera_srcx,0,2
1319060_17,1319060,17,182,0,0,565,None_17,opt/apps/bin/zen_qm_camera_srcx,0,0
1319060_18,1319060,18,182,0,0,558,None_18,opt/apps/bin/zen_qm_camera_srcx,0,1
1319060_19,1319060,19,182,0,0,567,None_19,opt/apps/bin/zen_qm_camera_srcx,0,2
1319060_20,1319060,20,275,0,0,884,None_20,opt/apps/bin/zen_qm_camera_srcx,0,0
1319060_21,1319060,21,277,0,0,871,None_21,opt/apps/bin/zen_qm_camera_srcx,0,1
1319060_22,1319060,22,276,0,0,877,None_22,opt/apps/bin/zen_qm_camera_srcx,0,4
1319060_23,1319060,23,272,0,0,884,None_23,opt/apps/bin/zen_qm_camera_srcx,0,3
1319060_24,1319060,24,0,0,0,2,IpcStubTransport(camera_info_srcx_service.0.1.zen_qm_camera_srcx),opt/apps/bin/zen_qm_camera_srcx,0,0
1319060_25,1319060,25,403,0,0,1357,capture_cam_SRC,opt/apps/bin/zen_qm_camera_srcx,0,0
1319060_26,1319060,26,824,0,0,2837,isp0_cam_SRCF,opt/apps/bin/zen_qm_camera_srcx,0,13
1319060_27,1319060,27,826,0,0,2590,notify_cam_SRCF,opt/apps/bin/zen_qm_camera_srcx,0,2
1319060_28,1319060,28,0,0,0,2,relinker_cam_SR,opt/apps/bin/zen_qm_camera_srcx,0,0
1319060_29,1319060,29,407,0,0,1355,capture_cam_SRC,opt/apps/bin/zen_qm_camera_srcx,0,0
1319060_30,1319060,30,847,0,0,2856,isp0_cam_SRCL,opt/apps/bin/zen_qm_camera_srcx,0,11
1319060_31,1319060,31,831,0,0,2591,notify_cam_SRCL,opt/apps/bin/zen_qm_camera_srcx,0,0
1319060_32,1319060,32,0,0,0,2,relinker_cam_SR,opt/apps/bin/zen_qm_camera_srcx,0,0
1319060_33,1319060,33,392,0,0,1313,capture_cam_SRC,opt/apps/bin/zen_qm_camera_srcx,0,2
1319060_34,1319060,34,843,0,0,2874,isp0_cam_SRCR,opt/apps/bin/zen_qm_camera_srcx,0,9
1319060_35,1319060,35,831,0,0,2614,notify_cam_SRCR,opt/apps/bin/zen_qm_camera_srcx,0,1
